,order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned,category_id,price_percentile
27794,ORD-28794,P-294,Electronics,15.91,1,5,0,1194,0.1590909090909091
27795,ORD-28795,P-295,Electronics,40.21,1,5,1,1195,0.3695652173913043
27796,ORD-28796,P-296,Brakes,32.54,0,1,0,196,0.421875
27797,ORD-28797,P-297,Suspension,30.95,0,2,0,6197,0.45652173913043476
27798,ORD-28798,P-298,Electronics,70.11,0,2,0,1198,0.7317073170731707
27799,ORD-28799,P-299,Filters,35.41,0,1,0,4199,0.375
27800,ORD-28800,P-100,Engine,40.77,0,0,0,2000,0.5942028985507246
27801,ORD-28801,P-101,Brakes,52.12,0,1,0,1,0.684931506849315
27802,ORD-28802,P-102,Brakes,315.15,0,3,0,2,1.0
27803,ORD-28803,P-103,Engine,22.06,1,5,0,2003,0.2786885245901639
27804,ORD-28804,P-104,Electronics,33.48,0,5,0,1004,0.43137254901960786
27805,ORD-28805,P-105,Suspension,18.34,0,1,0,6005,0.11363636363636363
27806,ORD-28806,P-106,Brakes,21.38,0,2,0,6,0.2
27807,ORD-28807,P-107,Suspension,21.13,1,4,0,6007,0.19148936170212766
27808,ORD-28808,P-108,Brakes,91.38,0,5,0,8,0.9152542372881356
27809,ORD-28809,P-109,HVAC,29.7,0,4,0,5009,0.2
27810,ORD-28810,P-110,Filters,40.06,0,0,0,4010,0.5454545454545454
27811,ORD-28811,P-111,Brakes,37.64,1,0,0,11,0.4393939393939394
27812,ORD-28812,P-112,Suspension,20.72,1,0,0,6012,0.1590909090909091
27813,ORD-28813,P-113,Engine,36.28,0,0,0,2013,0.53125
27814,ORD-28814,P-114,Filters,41.4,0,4,0,4014,0.6304347826086957
27815,ORD-28815,P-115,Filters,74.41,0,0,0,4015,0.7872340425531915
27816,ORD-28816,P-116,Filters,55.31,0,6,1,4016,0.8461538461538461
27817,ORD-28817,P-117,Filters,99.73,0,3,0,4017,0.8409090909090909
27818,ORD-28818,P-118,Filters,95.63,0,1,0,4018,0.9411764705882353
27819,ORD-28819,P-119,Suspension,31.51,1,5,0,6019,0.40384615384615385
27820,ORD-28820,P-120,Engine,109.56,1,5,0,2020,0.8947368421052632
27821,ORD-28821,P-121,HVAC,79.08,0,0,0,5021,0.8571428571428571
27822,ORD-28822,P-122,Filters,49.04,0,1,0,4022,0.673469387755102
27823,ORD-28823,P-123,Exhaust,41.39,0,1,0,3023,0.5428571428571428
27824,ORD-28824,P-124,Engine,32.68,0,5,0,2024,0.4262295081967213
27825,ORD-28825,P-125,Electronics,78.26,0,6,0,1025,0.813953488372093
27826,ORD-28826,P-126,Filters,43.14,1,4,0,4026,0.5
27827,ORD-28827,P-127,Exhaust,37.93,1,0,0,3027,0.4
27828,ORD-28828,P-128,Exhaust,40.78,0,1,0,3028,0.4
27829,ORD-28829,P-129,Exhaust,88.6,0,1,0,3029,0.8
27830,ORD-28830,P-130,Engine,62.75,1,5,1,2030,0.7818181818181819
27831,ORD-28831,P-131,Brakes,51.67,0,2,0,31,0.5686274509803921
27832,ORD-28832,P-132,Brakes,61.34,1,2,0,32,0.6935483870967742
27833,ORD-28833,P-133,Engine,39.38,0,0,0,2033,0.5
27834,ORD-28834,P-134,Engine,68.09,0,0,0,2034,0.821917808219178
27835,ORD-28835,P-135,Filters,27.51,0,6,0,4035,0.2708333333333333
27836,ORD-28836,P-136,Suspension,30.57,0,6,0,6036,0.6388888888888888
27837,ORD-28837,P-137,Suspension,15.59,1,6,0,6037,0.09433962264150944
27838,ORD-28838,P-138,Electronics,57.8,0,5,0,1038,0.7307692307692307
27839,ORD-28839,P-139,Engine,74.2,0,6,0,2039,0.9259259259259259
27840,ORD-28840,P-140,Engine,43.22,0,5,0,2040,0.56
27841,ORD-28841,P-141,Electronics,56.62,0,0,0,1041,0.6470588235294118
27842,ORD-28842,P-142,Brakes,53.49,0,5,0,42,0.639344262295082
27843,ORD-28843,P-143,Suspension,81.54,1,2,0,6043,0.8148148148148148
27844,ORD-28844,P-144,Engine,28.07,1,4,0,2044,0.34782608695652173
27845,ORD-28845,P-145,Brakes,43.55,1,2,0,45,0.5471698113207547
27846,ORD-28846,P-146,Suspension,24.81,0,3,0,6046,0.30434782608695654
27847,ORD-28847,P-147,Exhaust,51.47,0,2,0,3047,0.7741935483870968
27848,ORD-28848,P-148,Brakes,49.33,1,0,0,48,0.5857142857142857
27849,ORD-28849,P-149,Engine,50.77,0,6,0,2049,0.5797101449275363
27850,ORD-28850,P-150,Suspension,46.99,0,6,0,6050,0.5777777777777777
27851,ORD-28851,P-151,Brakes,19.04,0,4,0,51,0.19148936170212766
27852,ORD-28852,P-152,Engine,43.27,0,6,0,2052,0.5294117647058824
27853,ORD-28853,P-153,Filters,46.2,0,2,0,4053,0.6470588235294118
27854,ORD-28854,P-154,Exhaust,55.34,0,5,0,3054,0.7027027027027027
27855,ORD-28855,P-155,Suspension,33.87,0,5,0,6055,0.4318181818181818
27856,ORD-28856,P-156,Exhaust,10.87,0,6,1,3056,0.023809523809523808
27857,ORD-28857,P-157,Engine,79.91,0,3,0,2057,0.890625
27858,ORD-28858,P-158,Engine,54.18,1,3,0,2058,0.6081081081081081
27859,ORD-28859,P-159,Filters,33.05,0,6,0,4059,0.3333333333333333
27860,ORD-28860,P-160,Electronics,47.64,1,0,0,1060,0.5740740740740741
27861,ORD-28861,P-161,Suspension,62.23,1,3,0,6061,0.717391304347826
27862,ORD-28862,P-162,Brakes,24.72,0,6,0,62,0.25
27863,ORD-28863,P-163,Exhaust,16.96,0,3,0,3063,0.12
27864,ORD-28864,P-164,Electronics,28.98,0,5,0,1064,0.21621621621621623
27865,ORD-28865,P-165,Brakes,41.45,0,6,0,65,0.6181818181818182
27866,ORD-28866,P-166,Filters,116.73,1,6,0,4066,0.9285714285714286
27867,ORD-28867,P-167,Engine,113.95,0,4,1,2067,1.0
27868,ORD-28868,P-168,Brakes,376.68,1,3,0,68,1.0
27869,ORD-28869,P-169,Brakes,16.6,1,4,0,69,0.078125
27870,ORD-28870,P-170,Filters,141.74,0,1,0,4070,0.9361702127659575
27871,ORD-28871,P-171,Filters,38.11,0,2,0,4071,0.6170212765957447
27872,ORD-28872,P-172,Exhaust,20.24,1,4,0,3072,0.16666666666666666
27873,ORD-28873,P-173,Engine,127.21,1,3,1,2073,0.9122807017543859
27874,ORD-28874,P-174,Electronics,15.17,1,1,0,1074,0.08695652173913043
27875,ORD-28875,P-175,Engine,27.84,1,1,0,2075,0.40350877192982454
27876,ORD-28876,P-176,Electronics,174.7,1,6,0,1076,0.9591836734693877
27877,ORD-28877,P-177,Electronics,25.23,0,5,0,1077,0.2222222222222222
27878,ORD-28878,P-178,Engine,57.71,1,2,1,2078,0.7096774193548387
27879,ORD-28879,P-179,Engine,61.31,0,5,0,2079,0.796875
27880,ORD-28880,P-180,Electronics,111.83,0,6,0,1080,0.9433962264150944
27881,ORD-28881,P-181,Electronics,53.09,1,1,1,1081,0.8636363636363636
27882,ORD-28882,P-182,Engine,90.35,0,5,0,2082,0.9384615384615385
27883,ORD-28883,P-183,Suspension,54.52,1,4,0,6083,0.675
27884,ORD-28884,P-184,Suspension,20.4,0,1,0,6084,0.32432432432432434
27885,ORD-28885,P-185,Suspension,64.23,0,4,0,6085,0.74
27886,ORD-28886,P-186,Filters,85.04,1,4,0,4086,0.8611111111111112
27887,ORD-28887,P-187,Brakes,70.52,0,2,0,87,0.7580645161290323
27888,ORD-28888,P-188,Exhaust,22.41,0,1,0,3088,0.26666666666666666
27889,ORD-28889,P-189,Suspension,71.8,0,0,0,6089,0.8297872340425532
27890,ORD-28890,P-190,Suspension,20.18,0,3,0,6090,0.23255813953488372
27891,ORD-28891,P-191,Filters,100.77,1,6,0,4091,0.8723404255319149
27892,ORD-28892,P-192,Suspension,23.57,1,6,0,6092,0.1836734693877551
27893,ORD-28893,P-193,Engine,28.3,0,0,0,2093,0.3387096774193548
27894,ORD-28894,P-194,Suspension,20.82,0,1,0,6094,0.20754716981132076
27895,ORD-28895,P-195,Exhaust,37.89,0,6,1,3095,0.4523809523809524
27896,ORD-28896,P-196,HVAC,63.67,1,3,1,5096,0.8571428571428571
27897,ORD-28897,P-197,HVAC,38.55,1,0,0,5097,0.5833333333333334
27898,ORD-28898,P-198,Suspension,86.4,1,0,0,6098,0.9230769230769231
27899,ORD-28899,P-199,Electronics,93.8,0,6,0,1099,0.9166666666666666
27900,ORD-28900,P-200,Electronics,7.8,0,1,0,1100,0.021739130434782608
27901,ORD-28901,P-201,Engine,60.64,0,3,0,2101,0.7575757575757576
27902,ORD-28902,P-202,Electronics,181.69,0,2,0,1102,0.9722222222222222
27903,ORD-28903,P-203,Filters,34.96,0,0,0,4103,0.4418604651162791
27904,ORD-28904,P-204,Filters,37.95,0,2,0,4104,0.5094339622641509
27905,ORD-28905,P-205,Engine,67.58,0,0,0,2105,0.7580645161290323
27906,ORD-28906,P-206,Engine,83.93,0,1,0,2106,0.8596491228070176
27907,ORD-28907,P-207,Engine,37.71,0,4,0,2107,0.38596491228070173
27908,ORD-28908,P-208,Brakes,15.6,0,2,0,108,0.1111111111111111
27909,ORD-28909,P-209,Electronics,69.0,0,5,0,1109,0.7954545454545454
27910,ORD-28910,P-210,Suspension,61.3,0,3,0,6110,0.6739130434782609
27911,ORD-28911,P-211,Suspension,44.02,0,5,0,6111,0.4716981132075472
27912,ORD-28912,P-212,Suspension,48.49,1,0,0,6112,0.7843137254901961
27913,ORD-28913,P-213,Brakes,52.78,0,6,0,113,0.6142857142857143
27914,ORD-28914,P-214,Engine,50.47,0,5,0,2114,0.6376811594202898
27915,ORD-28915,P-215,Engine,95.27,1,2,0,2115,0.9344262295081968
27916,ORD-28916,P-216,Engine,35.03,0,6,0,2116,0.5362318840579711
27917,ORD-28917,P-217,Brakes,72.81,0,0,1,117,0.8305084745762712
27918,ORD-28918,P-218,Suspension,64.76,0,2,0,6118,0.8113207547169812
27919,ORD-28919,P-219,Engine,24.6,0,2,0,2119,0.25925925925925924
27920,ORD-28920,P-220,Suspension,54.25,0,5,0,6120,0.7333333333333333
27921,ORD-28921,P-221,Engine,15.63,0,2,0,2121,0.15151515151515152
27922,ORD-28922,P-222,Electronics,106.5,0,3,0,1122,0.9245283018867925
27923,ORD-28923,P-223,Filters,15.9,1,6,0,4123,0.15555555555555556
27924,ORD-28924,P-224,Electronics,58.66,1,2,0,1124,0.7169811320754716
27925,ORD-28925,P-225,Filters,18.36,0,3,1,4125,0.1590909090909091
27926,ORD-28926,P-226,Filters,14.18,0,5,0,4126,0.05
27927,ORD-28927,P-227,Suspension,10.96,0,3,0,6127,0.04
27928,ORD-28928,P-228,Filters,45.39,1,0,0,4128,0.5
27929,ORD-28929,P-229,Filters,67.08,1,1,0,4129,0.8
27930,ORD-28930,P-230,Suspension,23.17,0,5,0,6130,0.19047619047619047
27931,ORD-28931,P-231,Filters,37.58,0,5,0,4131,0.5555555555555556
27932,ORD-28932,P-232,Engine,22.69,1,0,0,2132,0.265625
27933,ORD-28933,P-233,Exhaust,45.94,0,3,0,3133,0.6666666666666666
27934,ORD-28934,P-234,Electronics,45.16,0,1,0,1134,0.6410256410256411
27935,ORD-28935,P-235,Suspension,61.35,1,5,0,6135,0.7407407407407407
27936,ORD-28936,P-236,Brakes,33.07,1,6,0,136,0.43103448275862066
27937,ORD-28937,P-237,Suspension,66.64,0,4,0,6137,0.7959183673469388
27938,ORD-28938,P-238,Suspension,47.34,0,2,0,6138,0.6363636363636364
27939,ORD-28939,P-239,Filters,86.06,1,5,1,4139,0.8974358974358975
27940,ORD-28940,P-240,Brakes,41.43,1,5,0,140,0.5064935064935064
27941,ORD-28941,P-241,Suspension,21.49,0,6,0,6141,0.2857142857142857
27942,ORD-28942,P-242,Filters,22.41,0,2,0,4142,0.25
27943,ORD-28943,P-243,Suspension,67.96,0,2,1,6143,0.8409090909090909
27944,ORD-28944,P-244,Exhaust,24.69,0,5,0,3144,0.25925925925925924
27945,ORD-28945,P-245,Suspension,52.64,1,5,0,6145,0.5098039215686274
27946,ORD-28946,P-246,Brakes,32.21,0,6,0,146,0.4603174603174603
27947,ORD-28947,P-247,Filters,13.64,0,6,0,4147,0.06818181818181818
27948,ORD-28948,P-248,Filters,82.65,0,6,0,4148,0.85
27949,ORD-28949,P-249,Engine,18.73,1,0,0,2149,0.15714285714285714
27950,ORD-28950,P-250,Engine,37.27,1,5,0,2150,0.484375
27951,ORD-28951,P-251,Engine,101.62,1,0,0,2151,0.9285714285714286
27952,ORD-28952,P-252,Brakes,84.92,0,2,0,152,0.864406779661017
27953,ORD-28953,P-253,Filters,50.05,1,2,0,4153,0.6170212765957447
27954,ORD-28954,P-254,Exhaust,30.93,0,3,0,3154,0.48
27955,ORD-28955,P-255,Engine,26.84,0,1,0,2155,0.30158730158730157
27956,ORD-28956,P-256,Suspension,20.11,0,1,0,6156,0.09615384615384616
27957,ORD-28957,P-257,Suspension,84.22,0,5,0,6157,0.8333333333333334
27958,ORD-28958,P-258,HVAC,39.7,1,4,0,5158,0.7142857142857143
27959,ORD-28959,P-259,Exhaust,170.07,1,1,0,3159,0.9565217391304348
27960,ORD-28960,P-260,Exhaust,46.23,0,1,0,3160,0.65625
27961,ORD-28961,P-261,Filters,24.89,0,3,0,4161,0.29545454545454547
27962,ORD-28962,P-262,Brakes,40.27,0,5,0,162,0.46153846153846156
27963,ORD-28963,P-263,Suspension,123.83,1,2,0,6163,0.9545454545454546
27964,ORD-28964,P-264,Electronics,18.45,0,0,0,1164,0.10869565217391304
27965,ORD-28965,P-265,Brakes,24.9,0,6,0,165,0.3584905660377358
27966,ORD-28966,P-266,Exhaust,67.03,0,5,0,3166,0.9
27967,ORD-28967,P-267,Engine,120.61,0,5,0,2167,0.9818181818181818
27968,ORD-28968,P-268,Brakes,93.59,1,4,0,168,0.8787878787878788
27969,ORD-28969,P-269,Electronics,47.27,0,6,1,1169,0.6046511627906976
27970,ORD-28970,P-270,Engine,36.67,1,4,0,2170,0.45098039215686275
27971,ORD-28971,P-271,Engine,41.93,0,5,0,2171,0.5362318840579711
27972,ORD-28972,P-272,Engine,23.09,1,2,0,2172,0.3
27973,ORD-28973,P-273,Electronics,66.43,1,1,0,1173,0.6170212765957447
27974,ORD-28974,P-274,Brakes,26.62,1,4,0,174,0.2698412698412698
27975,ORD-28975,P-275,Electronics,113.66,0,4,1,1175,0.9574468085106383
27976,ORD-28976,P-276,Brakes,39.95,0,1,1,176,0.6209677419354839
27977,ORD-28977,P-277,Filters,55.92,1,5,0,4177,0.7
27978,ORD-28978,P-278,Brakes,36.94,0,5,0,178,0.4576271186440678
27979,ORD-28979,P-279,Brakes,49.1,1,5,0,179,0.5652173913043478
27980,ORD-28980,P-280,Suspension,57.76,0,2,0,6180,0.6666666666666666
27981,ORD-28981,P-281,Suspension,45.83,1,3,0,6181,0.6363636363636364
27982,ORD-28982,P-282,Electronics,47.76,0,2,0,1182,0.7142857142857143
27983,ORD-28983,P-283,Brakes,48.84,0,2,0,183,0.6140350877192983
27984,ORD-28984,P-284,Electronics,36.93,0,1,0,1184,0.48214285714285715
27985,ORD-28985,P-285,Suspension,38.67,0,2,0,6185,0.45454545454545453
27986,ORD-28986,P-286,Electronics,16.92,1,3,0,1186,0.15789473684210525
27987,ORD-28987,P-287,Brakes,35.89,0,4,0,187,0.6031746031746031
27988,ORD-28988,P-288,Electronics,26.2,0,6,0,1188,0.40476190476190477
27989,ORD-28989,P-289,Filters,38.89,0,1,0,4189,0.56
27990,ORD-28990,P-290,Brakes,37.16,0,0,0,190,0.5714285714285714
27991,ORD-28991,P-291,Suspension,9.2,1,2,0,6191,0.02127659574468085
27992,ORD-28992,P-292,Exhaust,13.96,0,4,0,3192,0.14814814814814814
27993,ORD-28993,P-293,Brakes,92.28,0,4,0,193,0.9242424242424242
27994,ORD-28994,P-294,Suspension,80.85,1,1,0,6194,0.9111111111111111
27995,ORD-28995,P-295,Brakes,158.05,1,2,0,195,0.9193548387096774
27996,ORD-28996,P-296,Brakes,58.79,0,2,0,196,0.734375
27997,ORD-28997,P-297,Brakes,65.47,0,4,0,197,0.7910447761194029
27998,ORD-28998,P-298,Exhaust,30.24,0,5,0,3198,0.3125
27999,ORD-28999,P-299,Engine,45.55,1,1,0,2199,0.5892857142857143
28000,ORD-29000,P-100,Suspension,27.24,0,4,0,6000,0.3333333333333333
28001,ORD-29001,P-101,Suspension,63.98,0,0,0,6001,0.8809523809523809
28002,ORD-29002,P-102,Exhaust,46.11,1,6,0,3002,0.6129032258064516
28003,ORD-29003,P-103,HVAC,12.66,0,1,0,5003,0.13333333333333333
28004,ORD-29004,P-104,Filters,48.94,0,0,0,4004,0.717948717948718
28005,ORD-29005,P-105,Exhaust,44.65,1,6,0,3005,0.6774193548387096
28006,ORD-29006,P-106,Brakes,19.64,1,5,0,6,0.15384615384615385
28007,ORD-29007,P-107,Engine,23.56,0,0,0,2007,0.2033898305084746
28008,ORD-29008,P-108,Brakes,22.28,0,6,0,8,0.15254237288135594
28009,ORD-29009,P-109,Filters,39.86,0,5,0,4009,0.6956521739130435
28010,ORD-29010,P-110,Filters,17.58,0,0,0,4010,0.1590909090909091
28011,ORD-29011,P-111,Filters,23.87,0,1,1,4011,0.2765957446808511
28012,ORD-29012,P-112,Filters,34.72,0,1,0,4012,0.44680851063829785
28013,ORD-29013,P-113,Suspension,54.74,0,2,0,6013,0.7906976744186046
28014,ORD-29014,P-114,Exhaust,57.07,0,2,0,3014,0.7931034482758621
28015,ORD-29015,P-115,HVAC,37.15,0,4,0,5015,0.42105263157894735
28016,ORD-29016,P-116,Suspension,32.09,1,5,0,6016,0.2857142857142857
28017,ORD-29017,P-117,Filters,86.27,1,6,0,4017,0.7727272727272727
28018,ORD-29018,P-118,HVAC,23.65,1,0,0,5018,0.25
28019,ORD-29019,P-119,Engine,46.8,0,6,0,2019,0.673469387755102
28020,ORD-29020,P-120,Brakes,30.61,0,4,0,20,0.26229508196721313
28021,ORD-29021,P-121,Engine,23.45,1,3,0,2021,0.25
28022,ORD-29022,P-122,Suspension,49.62,0,0,0,6022,0.7346938775510204
28023,ORD-29023,P-123,Exhaust,99.24,1,1,0,3023,0.9142857142857143
28024,ORD-29024,P-124,Engine,33.64,1,6,0,2024,0.47540983606557374
28025,ORD-29025,P-125,Suspension,45.52,0,1,0,6025,0.55
28026,ORD-29026,P-126,Exhaust,118.36,0,1,0,3026,1.0
28027,ORD-29027,P-127,Electronics,16.76,1,4,0,1027,0.1836734693877551
28028,ORD-29028,P-128,Brakes,19.82,0,4,0,28,0.21568627450980393
28029,ORD-29029,P-129,Brakes,66.89,0,6,0,29,0.75
28030,ORD-29030,P-130,Brakes,170.39,0,3,0,30,1.0
28031,ORD-29031,P-131,Engine,21.54,0,5,0,2031,0.23809523809523808
28032,ORD-29032,P-132,Filters,14.75,0,6,0,4032,0.07017543859649122
28033,ORD-29033,P-133,Exhaust,57.22,1,6,0,3033,0.72
28034,ORD-29034,P-134,Filters,26.05,0,2,0,4034,0.3409090909090909
28035,ORD-29035,P-135,Filters,31.13,0,2,0,4035,0.3333333333333333
28036,ORD-29036,P-136,Engine,52.66,1,3,0,2036,0.640625
28037,ORD-29037,P-137,Filters,34.18,0,0,0,4037,0.46938775510204084
28038,ORD-29038,P-138,Filters,27.85,1,6,1,4038,0.2857142857142857
28039,ORD-29039,P-139,Brakes,14.92,0,1,0,39,0.031746031746031744
28040,ORD-29040,P-140,Electronics,32.1,1,2,0,1040,0.3333333333333333
28041,ORD-29041,P-141,Filters,29.51,0,6,0,4041,0.4
28042,ORD-29042,P-142,Filters,46.36,0,1,0,4042,0.6341463414634146
28043,ORD-29043,P-143,Filters,32.02,1,0,0,4043,0.37735849056603776
28044,ORD-29044,P-144,Engine,62.39,0,1,0,2044,0.6666666666666666
28045,ORD-29045,P-145,Brakes,23.81,0,0,0,45,0.18867924528301888
28046,ORD-29046,P-146,Suspension,23.31,0,1,0,6046,0.2391304347826087
28047,ORD-29047,P-147,Electronics,38.54,0,4,0,1047,0.5641025641025641
28048,ORD-29048,P-148,Filters,19.15,1,5,0,4048,0.19444444444444445
28049,ORD-29049,P-149,Engine,66.45,0,0,0,2049,0.782608695652174
28050,ORD-29050,P-150,Suspension,29.19,0,6,0,6050,0.26666666666666666
28051,ORD-29051,P-151,Brakes,51.93,0,4,0,51,0.7659574468085106
28052,ORD-29052,P-152,Suspension,54.38,0,0,0,6052,0.7142857142857143
28053,ORD-29053,P-153,HVAC,17.22,0,1,0,5053,0.16666666666666666
28054,ORD-29054,P-154,Filters,29.94,0,6,0,4054,0.425
28055,ORD-29055,P-155,Suspension,33.19,0,0,0,6055,0.4090909090909091
28056,ORD-29056,P-156,Brakes,89.03,1,0,0,56,0.8955223880597015
28057,ORD-29057,P-157,Brakes,215.17,1,5,0,57,0.9852941176470589
28058,ORD-29058,P-158,Filters,46.4,0,1,0,4058,0.509090909090909
28059,ORD-29059,P-159,Suspension,33.37,0,3,0,6059,0.3409090909090909
28060,ORD-29060,P-160,Filters,43.33,0,6,0,4060,0.6444444444444445
28061,ORD-29061,P-161,Engine,56.89,1,0,0,2061,0.6071428571428571
28062,ORD-29062,P-162,Engine,76.82,0,1,0,2062,0.8478260869565217
28063,ORD-29063,P-163,Engine,51.88,1,3,0,2063,0.6619718309859155
28064,ORD-29064,P-164,Filters,16.35,0,2,0,4064,0.09090909090909091
28065,ORD-29065,P-165,Brakes,33.94,0,2,0,65,0.5454545454545454
28066,ORD-29066,P-166,Brakes,29.25,0,3,0,66,0.38181818181818183
28067,ORD-29067,P-167,Engine,49.38,0,3,0,2067,0.6666666666666666
28068,ORD-29068,P-168,Exhaust,55.03,1,2,1,3068,0.7714285714285715
28069,ORD-29069,P-169,Engine,22.85,0,6,0,2069,0.28125
28070,ORD-29070,P-170,Electronics,29.5,0,0,0,1070,0.4375
28071,ORD-29071,P-171,Engine,34.84,1,6,0,2071,0.5094339622641509
28072,ORD-29072,P-172,Suspension,13.33,0,0,0,6072,0.0425531914893617
28073,ORD-29073,P-173,Brakes,42.04,1,6,0,73,0.6071428571428571
28074,ORD-29074,P-174,HVAC,40.92,1,5,0,5074,0.631578947368421
28075,ORD-29075,P-175,Electronics,55.61,1,0,0,1075,0.7192982456140351
28076,ORD-29076,P-176,Brakes,22.29,1,1,0,76,0.24615384615384617
28077,ORD-29077,P-177,Filters,103.03,0,4,0,4077,0.9574468085106383
28078,ORD-29078,P-178,Brakes,24.63,0,6,0,78,0.14705882352941177
28079,ORD-29079,P-179,HVAC,27.1,1,1,0,5079,0.21428571428571427
28080,ORD-29080,P-180,HVAC,50.13,0,6,0,5080,0.5882352941176471
28081,ORD-29081,P-181,Electronics,38.91,1,0,0,1081,0.6363636363636364
28082,ORD-29082,P-182,Brakes,61.01,1,2,0,82,0.6785714285714286
28083,ORD-29083,P-183,Engine,100.83,0,3,0,2083,0.9245283018867925
28084,ORD-29084,P-184,Filters,80.87,1,2,0,4084,0.8043478260869565
28085,ORD-29085,P-185,Electronics,65.13,0,1,0,1085,0.66
28086,ORD-29086,P-186,Engine,31.27,0,2,1,2086,0.38235294117647056
28087,ORD-29087,P-187,Electronics,22.98,0,6,1,1087,0.13043478260869565
28088,ORD-29088,P-188,Electronics,44.76,0,6,1,1088,0.6304347826086957
28089,ORD-29089,P-189,Electronics,59.77,1,5,1,1089,0.6590909090909091
28090,ORD-29090,P-190,Electronics,43.04,0,4,0,1090,0.5416666666666666
28091,ORD-29091,P-191,HVAC,48.73,0,0,0,5091,0.8095238095238095
28092,ORD-29092,P-192,Electronics,97.22,0,0,0,1092,0.9444444444444444
28093,ORD-29093,P-193,Electronics,133.73,1,5,0,1093,0.9791666666666666
28094,ORD-29094,P-194,Suspension,40.75,1,5,0,6094,0.7169811320754716
28095,ORD-29095,P-195,Engine,55.45,0,4,0,2095,0.7727272727272727
28096,ORD-29096,P-196,Engine,31.97,0,1,0,2096,0.45
28097,ORD-29097,P-197,Brakes,69.45,0,5,0,97,0.7049180327868853
28098,ORD-29098,P-198,Filters,17.07,1,6,0,4098,0.13636363636363635
28099,ORD-29099,P-199,Exhaust,41.78,1,6,0,3099,0.6153846153846154
28100,ORD-29100,P-200,Brakes,36.89,0,6,0,100,0.5625
28101,ORD-29101,P-201,Engine,52.37,0,6,0,2101,0.6515151515151515
28102,ORD-29102,P-202,Engine,35.55,0,2,0,2102,0.42
28103,ORD-29103,P-203,HVAC,36.11,1,6,0,5103,0.47619047619047616
28104,ORD-29104,P-204,Suspension,41.28,0,1,0,6104,0.5510204081632653
28105,ORD-29105,P-205,Electronics,13.42,1,4,0,1105,0.05555555555555555
28106,ORD-29106,P-206,Suspension,118.73,1,6,0,6106,1.0
28107,ORD-29107,P-207,Brakes,14.25,1,4,0,107,0.07575757575757576
28108,ORD-29108,P-208,Brakes,34.6,0,1,0,108,0.5
28109,ORD-29109,P-209,Suspension,19.17,0,4,0,6109,0.17777777777777778
28110,ORD-29110,P-210,Exhaust,37.65,0,0,0,3110,0.41025641025641024
28111,ORD-29111,P-211,Filters,54.15,0,6,0,4111,0.7818181818181819
28112,ORD-29112,P-212,HVAC,38.73,0,5,0,5112,0.6086956521739131
28113,ORD-29113,P-213,Engine,99.62,0,3,0,2113,0.8928571428571429
28114,ORD-29114,P-214,Electronics,27.31,0,6,0,1114,0.2127659574468085
28115,ORD-29115,P-215,Brakes,39.6,0,4,0,115,0.36538461538461536
28116,ORD-29116,P-216,Electronics,14.4,0,5,0,1116,0.06521739130434782
28117,ORD-29117,P-217,Filters,78.73,0,4,0,4117,0.8571428571428571
28118,ORD-29118,P-218,Filters,104.67,0,1,0,4118,0.9743589743589743
28119,ORD-29119,P-219,Exhaust,49.7,0,6,0,3119,0.6
28120,ORD-29120,P-220,Filters,101.82,1,2,0,4120,0.9245283018867925
28121,ORD-29121,P-221,Electronics,77.71,1,3,0,1121,0.7916666666666666
28122,ORD-29122,P-222,Electronics,36.64,0,6,0,1122,0.5660377358490566
28123,ORD-29123,P-223,Brakes,35.22,0,6,0,123,0.3333333333333333
28124,ORD-29124,P-224,Brakes,23.35,0,1,0,124,0.15517241379310345
28125,ORD-29125,P-225,Engine,80.63,0,2,0,2125,0.8823529411764706
28126,ORD-29126,P-226,HVAC,33.01,1,6,0,5126,0.45454545454545453
28127,ORD-29127,P-227,Exhaust,38.7,0,2,0,3127,0.5
28128,ORD-29128,P-228,Brakes,17.52,0,2,0,128,0.1721311475409836
28129,ORD-29129,P-229,Electronics,17.8,1,2,0,1129,0.09302325581395349
28130,ORD-29130,P-230,Electronics,108.9,0,4,0,1130,0.9387755102040817
28131,ORD-29131,P-231,Filters,37.19,0,4,0,4131,0.5370370370370371
28132,ORD-29132,P-232,Engine,44.66,0,3,0,2132,0.65625
28133,ORD-29133,P-233,Filters,14.92,1,1,0,4133,0.08571428571428572
28134,ORD-29134,P-234,Engine,45.92,0,3,0,2134,0.5441176470588235
28135,ORD-29135,P-235,Filters,13.75,0,6,0,4135,0.05405405405405406
28136,ORD-29136,P-236,Suspension,97.57,0,0,0,6136,0.9117647058823529
28137,ORD-29137,P-237,Engine,21.1,0,4,0,2137,0.14864864864864866
28138,ORD-29138,P-238,Engine,35.35,0,2,1,2138,0.38333333333333336
28139,ORD-29139,P-239,Suspension,64.8,1,4,0,6139,0.8043478260869565
28140,ORD-29140,P-240,Filters,65.04,0,4,0,4140,0.6956521739130435
28141,ORD-29141,P-241,Brakes,14.71,0,0,0,141,0.04918032786885246
28142,ORD-29142,P-242,Suspension,29.45,0,6,0,6142,0.32
28143,ORD-29143,P-243,Brakes,44.04,0,3,0,143,0.6349206349206349
28144,ORD-29144,P-244,Engine,93.74,0,6,0,2144,0.8695652173913043
